i,t,m,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
4207,2014,Niger,1,0,2,0,0,0,1,1,1,0,0,0,1,0
4208,2014,Niger,1,1,0,0,0,1,0,0,1,0,0,1,0,0
4209,2014,Niger,2,2,0,0,0,0,0,0,2,0,0,2,0,0
4301,2014,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4302,2014,Niger,1,1,0,0,0,0,1,1,2,1,0,0,1,0
4303,2014,Niger,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4304,2014,Niger,1,2,0,0,1,0,0,0,0,1,0,1,0,0
4305,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4307,2014,Niger,0,2,0,1,1,1,0,1,1,2,1,0,1,0
4308,2014,Niger,0,2,1,1,0,1,0,1,0,3,0,0,1,0
4309,2014,Niger,0,2,0,0,0,1,0,1,0,3,0,0,1,0
4401,2014,Niger,0,2,0,0,1,0,0,2,1,0,0,2,0,0
4402,2014,Niger,0,1,2,0,0,0,1,0,0,0,0,0,1,0
4403,2014,Niger,0,0,0,0,2,0,1,0,1,1,0,0,0,0
4404,2014,Niger,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4405,2014,Niger,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4406,2014,Niger,0,1,1,0,0,0,1,0,0,0,0,0,2,0
4407,2014,Niger,1,2,1,0,1,0,1,0,0,1,0,0,1,0
4408,2014,Niger,1,1,1,0,0,2,0,2,0,0,0,0,1,0
4409,2014,Niger,0,1,0,1,0,1,0,2,1,2,0,0,1,0
4501,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4502,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4503,2014,Niger,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4504,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4601,2014,Niger,0,0,2,1,0,0,1,0,1,0,0,0,1,0
4602,2014,Niger,0,0,1,2,0,0,1,0,0,0,0,0,1,0
4603,2014,Niger,0,1,0,0,0,1,0,0,1,1,0,1,0,0
4604,2014,Niger,1,0,0,0,0,1,0,0,2,1,0,0,1,0
4605,2014,Niger,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4606,2014,Niger,0,1,1,0,0,1,0,1,1,0,0,1,0,0
4607,2014,Niger,1,1,0,0,0,1,0,0,0,2,0,1,0,0
4608,2014,Niger,0,2,0,0,0,1,0,1,1,0,0,1,0,0
4609,2014,Niger,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4701,2014,Niger,0,0,1,1,0,0,1,0,0,1,1,0,1,0
4702,2014,Niger,0,0,0,0,0,0,0,0,2,1,0,0,0,1
4703,2014,Niger,0,1,0,0,0,0,1,1,2,1,0,1,0,0
4704,2014,Niger,0,0,1,1,1,0,1,0,0,1,1,0,1,0
4705,2014,Niger,0,0,0,0,2,0,0,0,0,1,0,0,0,1
4706,2014,Niger,0,2,0,0,0,1,0,0,0,0,0,1,0,0
4707,2014,Niger,0,1,2,0,0,1,0,0,2,0,0,0,1,0
4708,2014,Niger,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4709,2014,Niger,0,0,0,1,1,0,0,0,0,0,1,0,1,0
4801,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,1,0,0
4802,2014,Niger,0,1,3,1,0,0,1,0,0,0,0,0,0,1
4803,2014,Niger,0,0,2,0,0,0,1,0,2,0,0,0,1,0
4804,2014,Niger,0,0,2,0,0,0,1,0,0,1,0,0,0,1
4805,2014,Niger,0,0,0,0,0,0,1,0,2,1,0,0,1,1
4806,2014,Niger,1,0,2,0,0,0,1,0,1,1,0,0,1,0
4807,2014,Niger,1,1,1,0,0,1,0,1,2,0,0,0,1,0
4808,2014,Niger,0,0,1,0,0,0,1,0,0,1,1,0,1,0
4809,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,1,0,0
4901,2014,Niger,1,0,3,0,0,1,0,0,1,0,0,1,0,0
4903,2014,Niger,0,0,1,2,0,0,0,0,1,0,0,0,1,0
4904,2014,Niger,0,0,0,0,0,1,0,1,2,0,0,0,1,0
4905,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4906,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4907,2014,Niger,0,1,0,0,0,1,0,1,2,1,0,0,1,0
4908,2014,Niger,0,2,0,0,0,1,0,0,1,0,0,1,0,0
4909,2014,Niger,0,2,1,0,0,1,0,1,0,0,0,1,0,0
5002,2014,Niger,1,0,0,0,1,0,0,2,1,0,0,2,0,0
5003,2014,Niger,0,1,0,0,0,1,0,2,1,0,0,1,0,0
5004,2014,Niger,1,1,0,0,1,0,0,1,1,1,0,1,0,0
5005,2014,Niger,0,1,1,0,0,0,1,1,1,1,0,0,1,0
5006,2014,Niger,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5007,2014,Niger,2,2,0,0,0,1,0,1,0,1,0,3,0,0
5008,2014,Niger,0,0,1,1,1,1,0,0,0,0,0,0,1,0
5009,2014,Niger,0,0,2,0,0,1,0,0,3,2,0,0,1,0
5011,2014,Niger,2,0,0,0,0,1,0,0,0,0,0,1,0,0
5012,2014,Niger,0,1,0,0,0,0,1,0,0,1,0,1,1,0
5102,2014,Niger,0,1,1,0,0,0,1,0,0,0,0,1,1,1
5103,2014,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5104,2014,Niger,0,2,1,0,0,0,1,0,1,1,2,1,1,0
5106,2014,Niger,0,0,0,1,0,0,1,0,1,2,0,1,0,1
5107,2014,Niger,1,0,0,1,0,1,0,0,0,0,2,0,2,0
5108,2014,Niger,0,0,1,1,1,0,1,0,1,2,2,1,2,0
5109,2014,Niger,1,1,2,0,0,1,0,1,0,0,0,0,1,0
5201,2014,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5202,2014,Niger,0,1,1,1,2,0,1,0,0,0,0,1,1,1
5203,2014,Niger,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5204,2014,Niger,0,0,0,1,0,1,0,2,1,1,1,0,1,0
5205,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5206,2014,Niger,0,0,0,0,1,0,0,0,0,0,1,1,0,2
5207,2014,Niger,0,0,0,0,0,1,0,0,0,1,1,0,0,1
5208,2014,Niger,1,0,0,0,1,0,1,0,1,0,2,0,1,0
5209,2014,Niger,0,0,1,2,0,0,0,0,0,2,1,1,0,1
5301,2014,Niger,0,1,1,0,1,0,1,0,0,0,0,0,1,0
5302,2014,Niger,2,1,2,0,0,0,1,0,0,0,0,0,1,0
5303,2014,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5305,2014,Niger,2,1,0,0,0,1,0,0,0,0,0,1,0,1
5309,2014,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5402,2014,Niger,0,0,2,2,0,0,0,0,0,0,0,1,1,0
5403,2014,Niger,1,1,3,2,2,0,1,0,0,0,1,0,1,1
5404,2014,Niger,0,0,0,0,0,1,0,2,1,0,0,1,0,0
5405,2014,Niger,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5406,2014,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5407,2014,Niger,0,0,0,0,0,0,1,0,0,1,1,1,0,1
5409,2014,Niger,0,0,0,0,2,0,1,0,0,1,2,0,1,0
5501,2014,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5502,2014,Niger,1,0,0,0,0,0,1,0,1,1,0,0,1,0
5503,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5504,2014,Niger,2,0,0,0,0,1,0,0,0,0,0,1,0,0
5505,2014,Niger,1,0,0,0,1,0,0,0,3,0,0,2,0,0
5506,2014,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5507,2014,Niger,1,2,1,1,0,1,0,1,0,3,0,1,1,0
5508,2014,Niger,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5509,2014,Niger,1,1,0,0,0,1,0,0,0,0,0,1,0,1
5601,2014,Niger,0,0,1,0,0,1,0,1,0,0,0,0,1,1
5602,2014,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5603,2014,Niger,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5604,2014,Niger,1,1,0,0,0,1,0,1,1,0,0,2,0,0
5605,2014,Niger,1,1,3,1,0,1,0,0,1,2,0,0,2,0
5606,2014,Niger,0,0,1,0,0,1,0,1,1,0,0,0,1,0
5607,2014,Niger,0,0,0,0,0,1,0,2,1,0,0,1,0,0
5608,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5609,2014,Niger,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5701,2014,Niger,2,0,0,2,1,1,0,1,1,0,1,0,1,0
5702,2014,Niger,2,2,2,0,0,1,0,0,0,1,0,0,1,0
5703,2014,Niger,2,1,0,1,0,0,0,0,0,0,1,1,0,0
5705,2014,Niger,3,2,1,0,0,1,0,0,0,0,0,2,0,0
5706,2014,Niger,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5707,2014,Niger,0,0,1,0,1,0,1,0,0,0,0,1,0,0
5708,2014,Niger,0,0,1,0,0,1,0,1,2,0,0,1,0,0
5801,2014,Niger,0,1,0,0,0,0,1,0,1,1,0,0,1,0
5802,2014,Niger,1,2,3,1,0,1,0,1,0,2,0,1,1,0
5804,2014,Niger,0,2,0,1,2,0,0,0,0,1,0,1,0,1
5805,2014,Niger,1,1,1,0,1,0,1,0,0,0,1,0,0,1
5806,2014,Niger,0,0,0,0,0,1,0,1,0,1,0,0,1,0
5807,2014,Niger,1,0,2,2,1,0,1,0,0,0,1,0,1,0
5808,2014,Niger,1,1,0,0,0,1,0,1,2,1,0,0,2,0
5809,2014,Niger,2,1,1,0,0,2,1,0,1,0,0,1,0,0
5901,2014,Niger,0,0,0,0,0,1,0,1,1,1,0,1,0,0
5902,2014,Niger,0,0,1,0,1,0,1,0,1,1,0,0,1,0
5903,2014,Niger,0,1,1,1,0,0,2,0,0,0,0,0,2,1
5904,2014,Niger,1,0,1,0,0,0,1,0,1,2,0,1,1,0
5905,2014,Niger,0,0,1,0,1,1,0,0,0,0,0,0,1,0
5906,2014,Niger,1,0,2,0,0,1,0,2,1,1,0,0,2,0
5907,2014,Niger,0,1,1,0,0,1,0,0,2,1,0,1,0,0
5908,2014,Niger,0,0,0,0,0,1,0,0,2,1,0,1,1,0
5909,2014,Niger,2,2,0,0,0,0,0,0,0,1,0,2,0,0
6001,2014,Niger,0,0,2,1,0,1,0,1,1,0,0,0,1,0
6002,2014,Niger,1,0,0,0,0,0,0,0,1,0,0,1,0,1
6003,2014,Niger,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6004,2014,Niger,0,1,0,0,0,1,0,1,0,1,0,0,1,0
6005,2014,Niger,0,0,0,0,0,1,0,2,2,1,0,0,1,0
6006,2014,Niger,0,0,0,0,0,1,0,0,1,0,0,1,0,1
6007,2014,Niger,0,0,0,1,1,0,1,0,0,0,1,0,2,1
6008,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6009,2014,Niger,0,0,2,1,2,0,1,0,0,0,0,1,1,0
6010,2014,Niger,1,0,0,0,0,1,0,0,2,0,0,0,1,0
6011,2014,Niger,0,0,0,0,0,0,0,0,3,0,0,0,1,1
6012,2014,Niger,0,1,0,0,0,0,1,0,0,3,0,0,1,0
6101,2014,Niger,0,0,0,0,0,1,0,0,1,0,0,1,1,0
6102,2014,Niger,1,2,0,0,0,1,1,0,0,0,0,1,0,1
6103,2014,Niger,0,1,1,0,1,0,0,0,0,1,1,0,1,0
6105,2014,Niger,0,1,1,0,0,0,0,1,0,0,0,0,1,1
6106,2014,Niger,1,0,0,0,0,0,0,0,1,2,0,0,1,1
6107,2014,Niger,0,0,2,0,0,0,1,0,0,2,1,0,1,1
6108,2014,Niger,0,0,1,0,0,0,1,0,0,0,1,1,1,0
6109,2014,Niger,0,0,0,0,0,0,1,0,0,1,0,0,0,1
6201,2014,Niger,0,2,1,0,0,0,1,0,0,2,0,0,3,1
6202,2014,Niger,2,1,0,0,1,1,0,1,1,0,0,2,0,0
6203,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6204,2014,Niger,1,0,1,0,1,0,1,0,0,2,2,1,0,1
6205,2014,Niger,0,2,0,0,0,2,0,1,0,1,0,1,0,1
6206,2014,Niger,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6207,2014,Niger,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6208,2014,Niger,2,1,0,0,0,0,1,0,0,2,0,1,0,1
6209,2014,Niger,2,0,1,0,1,1,0,0,2,2,1,2,1,0
6301,2014,Niger,0,0,0,1,1,0,1,0,0,0,0,0,0,1
6303,2014,Niger,0,1,0,2,0,1,0,0,0,0,0,0,1,0
6305,2014,Niger,0,0,0,1,2,0,1,0,0,0,1,0,0,1
6306,2014,Niger,1,1,1,2,1,0,1,0,1,2,0,2,1,0
6307,2014,Niger,0,0,1,2,0,0,1,0,0,1,0,0,0,1
6308,2014,Niger,0,0,0,0,0,0,1,0,0,2,1,0,0,1
6401,2014,Niger,0,2,1,0,0,1,0,1,0,0,0,1,1,0
6402,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,1,1,2
6403,2014,Niger,0,2,0,0,0,1,0,1,0,1,0,1,0,0
6405,2014,Niger,0,0,0,1,0,1,1,0,0,0,0,1,0,1
6406,2014,Niger,0,1,0,2,1,0,1,0,3,1,0,0,1,2
6407,2014,Niger,1,0,2,0,2,0,1,0,0,1,1,0,1,0
6408,2014,Niger,1,1,1,0,0,1,0,0,1,2,0,0,1,0
6409,2014,Niger,0,2,0,0,0,1,0,1,0,2,0,1,0,0
6501,2014,Niger,2,1,1,1,0,1,0,1,3,0,0,2,0,1
6502,2014,Niger,1,0,1,1,0,0,1,0,0,0,0,1,0,0
6503,2014,Niger,0,1,3,0,0,1,1,1,2,0,1,0,1,1
6504,2014,Niger,1,1,0,2,0,1,0,1,2,2,0,0,1,0
6505,2014,Niger,1,0,2,0,0,0,1,1,1,1,0,1,1,0
6506,2014,Niger,0,0,2,1,0,0,0,0,2,0,0,0,1,0
6507,2014,Niger,2,1,1,1,0,1,0,1,1,0,0,1,1,0
6508,2014,Niger,2,1,0,1,0,1,0,0,1,0,0,2,0,0
6509,2014,Niger,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6601,2014,Niger,0,2,1,4,1,0,1,1,1,2,0,0,1,1
6602,2014,Niger,0,0,0,0,0,0,0,0,2,0,0,0,1,0
6603,2014,Niger,0,1,1,0,0,1,0,0,1,1,0,0,1,0
6604,2014,Niger,1,0,1,0,0,1,0,0,0,1,0,0,1,0
6605,2014,Niger,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6606,2014,Niger,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6607,2014,Niger,0,0,1,1,0,1,0,1,1,1,0,0,1,0
6608,2014,Niger,0,0,0,0,0,1,0,0,1,1,1,0,1,0
6609,2014,Niger,1,4,0,0,0,0,0,1,1,1,0,1,1,1
6701,2014,Niger,1,2,1,0,0,0,1,1,2,0,0,0,2,0
6702,2014,Niger,0,0,0,0,0,1,0,2,1,0,0,0,2,0
6703,2014,Niger,0,1,0,1,0,0,1,1,1,2,0,0,1,0
6704,2014,Niger,0,0,3,0,0,1,0,1,1,0,1,0,1,0
6705,2014,Niger,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6706,2014,Niger,0,0,0,0,0,0,0,1,1,1,0,0,1,0
6707,2014,Niger,0,0,1,1,0,0,2,0,0,2,0,0,1,0
6708,2014,Niger,0,2,0,1,0,0,1,0,0,1,1,0,0,2
6709,2014,Niger,0,1,2,2,0,1,0,1,1,0,2,0,1,0
6801,2014,Niger,1,0,0,0,0,0,1,0,0,0,0,1,0,2
6802,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6803,2014,Niger,3,2,1,0,0,0,1,0,4,1,0,2,2,0
6804,2014,Niger,0,1,2,0,1,0,1,0,1,0,1,0,1,1
6805,2014,Niger,2,3,3,0,0,0,1,0,2,1,2,0,3,0
6806,2014,Niger,0,1,2,0,0,1,0,1,0,0,1,0,1,0
6807,2014,Niger,2,1,0,0,1,1,0,0,0,1,0,0,1,1
6808,2014,Niger,0,1,0,0,0,1,0,1,0,0,0,2,0,0
6809,2014,Niger,0,0,0,0,0,1,0,1,2,0,0,1,0,0
6901,2014,Niger,1,1,0,1,0,1,0,0,0,3,0,0,1,1
6903,2014,Niger,1,2,1,0,0,1,0,0,0,0,0,1,0,0
6904,2014,Niger,1,0,1,0,1,0,1,0,1,1,0,1,1,0
6905,2014,Niger,0,1,0,0,1,0,1,0,0,0,0,1,0,1
6908,2014,Niger,1,2,2,1,0,0,0,0,1,0,1,1,1,0
6909,2014,Niger,1,1,2,1,0,1,0,0,0,0,1,0,1,0
7001,2014,Niger,0,1,0,0,0,1,0,1,1,0,0,0,1,0
7002,2014,Niger,0,2,1,0,0,1,0,0,0,0,1,1,0,0
7003,2014,Niger,1,1,1,1,0,1,0,1,1,0,0,0,1,1
7004,2014,Niger,0,0,2,1,1,0,0,2,1,0,0,1,0,0
7005,2014,Niger,0,2,0,1,0,0,0,0,0,1,0,0,1,0
7006,2014,Niger,1,1,2,0,0,1,0,1,2,0,0,0,1,0
7007,2014,Niger,0,2,1,1,0,1,0,0,0,0,1,0,1,0
7008,2014,Niger,1,1,2,0,0,1,0,1,1,1,1,0,2,1
7009,2014,Niger,1,0,0,0,0,1,0,0,1,0,0,1,0,1
7010,2014,Niger,1,2,1,0,0,0,1,0,0,2,1,2,2,0
7011,2014,Niger,0,2,1,2,1,0,1,0,1,2,2,0,2,0
7012,2014,Niger,1,1,0,0,1,1,0,0,1,0,0,1,0,0
7101,2014,Niger,2,1,2,1,3,0,1,0,2,0,0,0,3,0
7102,2014,Niger,0,0,3,0,2,1,0,0,2,2,2,0,2,0
7103,2014,Niger,0,0,0,1,0,1,0,1,2,0,1,0,1,0
7104,2014,Niger,0,0,0,0,0,0,1,2,2,0,0,1,0,1
7105,2014,Niger,0,1,0,0,0,0,0,2,0,0,0,1,0,0
7106,2014,Niger,1,1,1,0,1,0,0,1,1,0,0,1,0,2
7107,2014,Niger,0,0,0,0,1,1,0,2,1,0,0,0,1,0
7108,2014,Niger,0,0,1,0,0,1,0,0,1,1,0,0,1,0
7201,2014,Niger,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7202,2014,Niger,2,1,2,1,1,0,1,0,2,0,2,1,2,1
7203,2014,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7204,2014,Niger,1,0,1,2,0,0,1,0,2,2,0,0,1,0
7205,2014,Niger,0,1,0,0,0,2,0,0,0,0,2,0,1,0
7206,2014,Niger,0,1,2,0,0,1,0,0,2,0,0,0,1,0
7207,2014,Niger,0,0,1,1,1,0,1,0,0,1,1,2,0,1
7208,2014,Niger,1,0,0,0,1,0,0,0,1,0,0,1,0,0
7209,2014,Niger,0,0,0,1,0,0,1,0,0,0,0,0,1,2
7302,2014,Niger,0,1,0,1,0,1,0,1,0,2,1,0,1,0
7303,2014,Niger,0,3,2,0,0,1,0,1,2,0,1,0,2,0
7304,2014,Niger,0,1,2,0,0,0,1,1,3,2,0,0,2,0
7305,2014,Niger,0,1,2,1,0,1,0,0,1,1,0,0,1,0
7306,2014,Niger,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7307,2014,Niger,2,2,2,1,0,1,0,1,2,1,0,1,2,0
7308,2014,Niger,1,1,2,1,0,0,1,1,2,1,2,1,1,0
7309,2014,Niger,1,2,1,0,2,0,1,0,1,2,1,0,1,1
7401,2014,Niger,0,1,0,0,0,0,1,0,3,1,0,0,1,0
7402,2014,Niger,0,0,0,1,1,0,0,2,0,0,0,2,0,1
7403,2014,Niger,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7404,2014,Niger,0,0,0,0,0,1,0,2,2,0,0,1,0,0
7405,2014,Niger,0,0,0,1,0,0,0,0,0,0,2,0,0,0
7406,2014,Niger,0,2,1,1,1,0,0,2,0,0,1,1,0,1
7407,2014,Niger,1,2,2,0,0,1,0,2,1,1,0,2,0,0
7408,2014,Niger,0,1,1,2,0,0,0,1,1,0,0,0,1,0
7409,2014,Niger,0,0,2,0,1,1,0,2,1,1,0,1,1,0
7501,2014,Niger,0,1,1,0,1,1,0,0,0,1,1,0,1,0
7502,2014,Niger,0,0,1,0,3,0,1,1,0,1,2,1,1,0
7503,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7504,2014,Niger,0,1,0,0,0,1,0,1,2,0,0,1,0,0
7505,2014,Niger,0,0,0,0,0,1,0,0,0,1,1,0,1,0
7506,2014,Niger,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7507,2014,Niger,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7508,2014,Niger,0,0,0,0,1,0,0,1,2,0,0,1,0,0
7509,2014,Niger,1,0,1,1,0,1,0,0,2,1,1,0,1,1
7601,2014,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7602,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7603,2014,Niger,1,0,0,0,0,1,0,1,1,0,0,0,1,0
7604,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,1,0,0
7605,2014,Niger,1,1,1,1,1,0,1,0,0,2,1,0,0,1
7607,2014,Niger,0,2,1,0,0,1,0,2,0,0,0,0,1,1
7609,2014,Niger,1,0,0,0,0,1,0,2,0,0,0,1,0,1
7701,2014,Niger,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7702,2014,Niger,0,1,0,0,0,1,0,0,0,1,1,0,1,0
7703,2014,Niger,1,2,4,0,1,1,0,1,2,0,1,1,1,1
7704,2014,Niger,1,2,2,0,1,0,1,1,0,0,1,1,1,1
7705,2014,Niger,1,2,0,1,0,1,0,0,2,2,1,0,2,0
7706,2014,Niger,0,2,0,0,0,1,0,0,0,1,0,0,1,0
7708,2014,Niger,1,1,0,0,0,1,0,1,0,1,0,2,0,0
7801,2014,Niger,1,0,0,0,0,1,0,0,2,0,0,1,0,0
7802,2014,Niger,0,1,1,0,0,1,0,0,0,0,0,0,1,0
7803,2014,Niger,0,0,0,0,1,0,0,2,1,0,0,1,0,0
7804,2014,Niger,0,1,0,0,0,1,0,2,0,0,1,1,0,0
7806,2014,Niger,1,0,0,1,0,1,0,1,1,1,1,0,1,0
7807,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,1,0,0
7808,2014,Niger,0,0,0,0,0,0,0,0,0,0,1,1,1,2
7809,2014,Niger,0,0,1,0,4,0,0,0,1,0,1,0,0,1
7902,2014,Niger,0,0,0,0,1,0,0,1,0,0,0,1,0,1
7904,2014,Niger,1,1,0,0,0,1,0,0,1,0,0,1,0,0
7905,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7906,2014,Niger,0,1,2,1,2,1,0,1,0,0,0,3,0,1
7907,2014,Niger,1,0,0,0,2,0,1,0,0,0,0,2,1,1
7908,2014,Niger,0,0,0,0,0,0,1,0,2,1,1,4,1,0
7909,2014,Niger,0,0,0,2,0,0,0,0,0,1,0,1,2,0
8002,2014,Niger,0,0,0,0,2,0,1,0,0,0,0,0,0,1
8003,2014,Niger,0,0,0,0,1,0,1,0,1,1,0,0,1,0
8004,2014,Niger,1,1,0,1,0,0,1,0,0,1,0,1,0,1
8005,2014,Niger,0,0,0,1,2,0,1,1,0,0,1,1,0,1
8006,2014,Niger,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8007,2014,Niger,0,0,1,0,1,1,1,0,0,0,1,0,1,0
8008,2014,Niger,0,1,0,0,0,1,0,1,1,0,0,1,0,0
8009,2014,Niger,1,1,0,0,0,1,0,1,1,0,0,1,0,0
8010,2014,Niger,0,0,0,0,0,1,0,1,2,0,0,1,0,0
8011,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8012,2014,Niger,0,0,1,1,0,0,1,0,0,1,1,0,1,0
8015,2014,Niger,0,0,1,1,2,0,1,0,2,3,0,0,1,0
8016,2014,Niger,0,0,0,2,0,0,1,0,0,0,2,1,0,0
8017,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8018,2014,Niger,0,1,2,1,0,1,0,0,0,0,0,0,1,0
8101,2014,Niger,1,1,0,0,0,1,0,0,0,0,0,1,1,1
8102,2014,Niger,0,0,2,2,0,0,1,1,1,0,0,2,1,0
8104,2014,Niger,0,0,0,1,0,1,0,1,1,3,1,0,1,0
8105,2014,Niger,0,2,0,0,0,0,1,2,0,1,0,0,1,0
8106,2014,Niger,0,0,1,1,0,1,0,0,1,0,1,0,2,0
8108,2014,Niger,0,0,1,1,0,0,1,0,0,0,0,0,0,1
8109,2014,Niger,0,1,2,1,0,1,0,0,1,1,0,1,0,0
8201,2014,Niger,1,1,1,1,0,0,1,0,1,1,1,0,1,0
8202,2014,Niger,0,0,0,1,2,0,0,0,0,0,0,0,0,1
8203,2014,Niger,0,0,0,0,1,0,1,0,1,3,1,1,1,0
8205,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8207,2014,Niger,1,1,2,0,0,1,0,0,2,2,0,0,2,0
8208,2014,Niger,0,0,1,0,0,1,0,1,1,2,0,0,1,0
8209,2014,Niger,0,0,0,0,0,1,0,0,1,3,0,0,1,0
8301,2014,Niger,0,0,0,1,2,0,1,0,0,0,0,1,0,0
8302,2014,Niger,0,0,0,0,0,1,0,0,1,1,0,0,1,0
8304,2014,Niger,0,0,2,0,1,0,0,0,2,0,0,1,1,0
8305,2014,Niger,0,0,0,2,0,0,1,0,0,0,0,0,1,0
8306,2014,Niger,1,1,0,0,0,1,0,0,0,0,0,1,0,0
8308,2014,Niger,0,0,0,0,1,0,1,0,1,1,0,0,1,0
8401,2014,Niger,2,1,1,0,1,0,1,1,1,1,0,0,1,0
8402,2014,Niger,1,1,5,2,0,1,0,0,2,1,1,0,3,0
8403,2014,Niger,0,1,0,0,0,1,0,1,0,2,0,0,1,0
8404,2014,Niger,1,0,0,0,0,1,0,1,1,0,0,1,0,0
8405,2014,Niger,2,0,0,0,0,1,0,0,2,2,0,0,1,0
8406,2014,Niger,2,1,0,0,0,1,0,0,0,0,0,1,0,0
8407,2014,Niger,0,1,0,1,1,0,1,0,0,0,0,1,1,0
8408,2014,Niger,0,0,1,0,0,0,1,0,1,1,0,1,0,0
8409,2014,Niger,0,0,1,1,0,1,0,0,0,1,0,0,1,0
8501,2014,Niger,0,0,0,0,1,0,0,2,1,0,1,1,0,0
8502,2014,Niger,0,0,1,1,1,0,1,0,0,1,1,0,0,2
8503,2014,Niger,0,0,0,1,0,1,0,1,2,1,0,0,1,0
8504,2014,Niger,2,0,0,0,0,0,0,0,0,0,1,1,0,0
8505,2014,Niger,1,1,0,1,1,0,0,1,0,1,0,1,0,1
8506,2014,Niger,0,2,0,0,1,0,1,1,0,0,0,1,0,1
8507,2014,Niger,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8508,2014,Niger,1,0,0,0,0,1,0,2,1,0,1,1,0,0
8509,2014,Niger,1,1,0,0,0,1,0,0,0,0,0,1,0,0
8601,2014,Niger,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8604,2014,Niger,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8605,2014,Niger,1,1,0,0,0,1,0,0,0,0,0,1,0,0
8606,2014,Niger,0,1,1,0,0,0,0,0,0,0,2,0,0,1
8607,2014,Niger,1,0,0,0,0,1,0,1,2,0,0,2,0,0
