i,t,m,women,men,boys,girls,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural
222110,2019,tambacounda,1,1,2,2,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1.791759469,0
222111,2019,tambacounda,3,2,4,4,0,1,1,2,0,1,3,0,1,1,0,1,1,1,2.564949357,0
222112,2019,tambacounda,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,0
22212,2019,tambacounda,3,2,7,3,1,0,2,1,2,0,2,2,0,0,0,3,2,0,2.708050201,0
22213,2019,tambacounda,1,3,0,2,0,0,0,1,0,1,0,0,3,1,0,0,0,0,1.791759469,0
22214,2019,tambacounda,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289,0
22215,2019,tambacounda,2,1,5,0,1,0,2,0,1,0,1,0,0,1,1,1,0,0,2.079441542,0
22216,2019,tambacounda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22217,2019,tambacounda,2,1,1,3,0,0,0,2,1,1,0,0,0,1,1,1,0,0,1.945910149,0
22218,2019,tambacounda,1,0,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1.386294361,0
22219,2019,tambacounda,1,5,0,2,0,0,0,0,0,1,1,1,2,0,1,0,1,1,2.079441542,0
2222,2019,dakar,4,0,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0,0,1.791759469,0
2223,2019,dakar,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1.386294361,0
22231,2019,tambacounda,2,5,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1,1,2.079441542,0
222311,2019,tambacounda,4,2,2,1,1,0,0,0,1,1,0,0,1,0,0,3,1,1,2.197224577,0
222312,2019,tambacounda,2,4,0,1,0,0,0,0,0,1,0,1,2,0,2,1,0,0,1.945910149,0
22232,2019,tambacounda,3,5,2,2,1,0,1,1,0,0,1,1,3,1,0,1,1,1,2.48490665,0
22233,2019,tambacounda,1,0,0,4,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1.609437912,0
22234,2019,tambacounda,2,1,0,4,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1.945910149,0
22235,2019,tambacounda,1,0,1,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1.386294361,0
22236,2019,tambacounda,1,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1.386294361,0
22237,2019,tambacounda,1,2,2,1,0,0,0,0,0,1,2,0,2,0,0,1,0,0,1.791759469,0
22238,2019,tambacounda,7,7,2,1,1,0,1,0,0,1,0,0,1,5,5,1,1,1,2.833213344,0
2224,2019,dakar,3,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1.609437912,0
2225,2019,dakar,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1.386294361,0
22251,2019,tambacounda,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6931471806,0
222510,2019,tambacounda,2,4,0,3,0,3,0,0,0,0,0,0,2,1,1,0,1,1,2.197224577,0
222511,2019,tambacounda,4,1,1,3,0,0,1,1,0,2,0,0,0,2,0,0,1,2,2.197224577,0
222512,2019,tambacounda,4,0,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1.791759469,0
22252,2019,tambacounda,6,1,3,1,1,0,1,1,0,0,1,0,0,2,1,2,0,2,2.397895273,0
22253,2019,tambacounda,2,1,2,3,1,0,0,3,1,0,0,0,0,1,1,1,0,0,2.079441542,0
22254,2019,tambacounda,3,1,0,2,0,1,0,1,0,0,0,0,0,2,1,1,0,0,1.791759469,0
22255,2019,tambacounda,2,1,4,3,0,1,0,1,3,1,2,0,0,1,0,1,0,0,2.302585093,0
22256,2019,tambacounda,4,3,1,1,1,0,0,0,0,0,0,1,3,2,0,1,0,1,2.197224577,0
22257,2019,tambacounda,1,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1.386294361,0
22258,2019,tambacounda,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.098612289,0
22259,2019,tambacounda,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1.609437912,0
2226,2019,dakar,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1.386294361,0
2227,2019,dakar,2,1,3,2,0,1,2,0,0,0,1,1,1,1,0,1,0,0,2.079441542,0
22271,2019,tambacounda,1,2,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1.609437912,0
222710,2019,tambacounda,1,1,2,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1.609437912,0
222711,2019,tambacounda,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806,0
222712,2019,tambacounda,2,3,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1.945910149,0
22272,2019,tambacounda,2,0,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1.609437912,0
22273,2019,tambacounda,1,1,1,2,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1.609437912,0
22274,2019,tambacounda,4,2,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,2.079441542,0
22275,2019,tambacounda,1,3,1,3,0,1,1,0,0,1,0,1,1,0,2,1,0,0,2.079441542,0
22276,2019,tambacounda,1,5,0,1,0,0,0,0,0,1,0,0,3,0,1,1,1,0,1.945910149,0
22277,2019,tambacounda,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.098612289,0
22278,2019,tambacounda,1,0,1,4,1,0,0,2,0,0,0,2,0,0,0,1,0,0,1.791759469,0
22279,2019,tambacounda,7,6,5,2,2,1,0,0,1,0,2,1,2,3,0,2,4,2,2.995732274,0
2228,2019,dakar,1,1,2,2,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1.791759469,0
2229,2019,dakar,3,3,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,1.945910149,0
22291,2019,tambacounda,1,3,2,1,0,0,1,0,1,1,0,0,2,0,0,1,1,0,1.945910149,0
222910,2019,tambacounda,2,1,4,3,0,0,0,2,3,0,1,1,0,1,0,1,1,0,2.302585093,0
222911,2019,tambacounda,2,3,4,4,2,1,0,2,1,0,1,1,2,1,0,1,1,0,2.564949357,0
222912,2019,tambacounda,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1.386294361,0
22292,2019,tambacounda,4,5,8,6,0,2,3,2,4,1,1,1,4,2,1,2,0,0,3.135494216,0
22293,2019,tambacounda,3,2,1,1,0,1,1,0,0,0,0,0,0,1,1,2,1,0,1.945910149,0
22294,2019,tambacounda,3,1,0,2,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1.791759469,0
22295,2019,tambacounda,1,0,2,3,0,0,1,0,1,0,0,3,0,0,0,1,0,0,1.791759469,0
22296,2019,tambacounda,4,1,1,4,1,0,0,3,0,1,0,0,0,4,1,0,0,0,2.302585093,0
22297,2019,tambacounda,2,2,3,2,2,0,1,1,0,1,0,0,1,2,1,0,0,0,2.197224577,0
22298,2019,tambacounda,2,5,1,1,0,0,0,1,0,0,1,0,3,1,2,0,0,1,2.197224577,0
22299,2019,tambacounda,3,1,3,6,0,1,0,2,3,2,0,1,0,2,1,1,0,0,2.564949357,0
223,2019,dakar,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1.386294361,0
22311,2019,tambacounda,4,2,6,7,2,2,1,3,2,0,1,2,1,3,1,0,0,1,2.944438979,0
223110,2019,tambacounda,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.386294361,0
223111,2019,tambacounda,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806,0
223112,2019,tambacounda,3,2,1,6,1,1,0,1,0,3,0,1,1,1,1,1,0,1,2.48490665,0
22312,2019,tambacounda,4,3,2,2,1,1,0,1,1,0,0,0,1,2,1,1,1,1,2.397895273,0
22313,2019,tambacounda,2,1,5,3,1,1,3,0,1,2,0,0,0,0,1,1,0,1,2.397895273,0
22314,2019,tambacounda,1,2,2,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1.609437912,0
22315,2019,tambacounda,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1.609437912,0
22316,2019,tambacounda,5,5,2,2,2,1,0,1,0,0,0,0,1,2,3,2,1,1,2.63905733,0
22317,2019,tambacounda,1,2,0,2,0,1,0,1,0,0,0,0,0,1,2,0,0,0,1.609437912,0
22318,2019,tambacounda,2,4,2,1,1,0,0,0,0,1,1,0,2,1,2,0,0,1,2.197224577,0
22319,2019,tambacounda,1,4,1,4,0,1,1,0,0,2,0,1,3,0,0,1,1,0,2.302585093,0
223210,2019,tambacounda,2,1,1,2,0,0,0,0,0,2,1,0,0,1,0,1,1,0,1.791759469,1
223211,2019,tambacounda,3,1,2,5,0,0,1,3,0,2,1,0,0,1,0,1,1,1,2.397895273,1
223212,2019,tambacounda,2,1,4,1,0,1,2,0,2,0,0,0,0,0,1,1,0,1,2.079441542,1
22322,2019,tambacounda,1,1,2,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1.609437912,1
22323,2019,tambacounda,2,1,4,1,2,0,0,0,1,1,1,0,0,0,0,1,1,1,2.079441542,1
22324,2019,tambacounda,3,1,1,5,1,2,0,1,0,2,0,0,0,2,0,1,1,0,2.302585093,1
22325,2019,tambacounda,3,3,4,5,0,2,3,0,1,1,0,2,1,1,1,1,1,1,2.708050201,1
22326,2019,tambacounda,1,0,2,4,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1.945910149,1
22327,2019,tambacounda,2,2,1,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,1.791759469,1
22328,2019,tambacounda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22329,2019,tambacounda,4,3,7,6,4,0,3,2,0,3,0,1,0,3,3,1,0,0,2.995732274,1
22341,2019,tambacounda,1,2,0,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1.609437912,1
223410,2019,tambacounda,1,2,2,1,0,1,0,0,0,0,2,0,2,0,0,1,0,0,1.791759469,1
223411,2019,tambacounda,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471806,1
223412,2019,tambacounda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22342,2019,tambacounda,1,1,3,2,1,0,1,0,0,2,1,0,0,0,1,1,0,0,1.945910149,1
22343,2019,tambacounda,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22344,2019,tambacounda,3,3,2,1,0,0,1,0,1,1,0,0,2,2,0,1,1,0,2.197224577,1
22346,2019,tambacounda,0,3,3,1,0,0,0,0,1,1,3,0,2,0,0,0,0,0,1.945910149,1
22347,2019,tambacounda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22348,2019,tambacounda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22349,2019,tambacounda,6,3,1,4,0,1,1,0,0,3,0,0,2,3,0,1,1,2,2.63905733,1
22361,2019,tambacounda,2,2,2,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1.945910149,1
223610,2019,tambacounda,4,5,5,1,3,0,2,0,0,0,1,1,1,2,2,1,1,1,2.708050201,1
223611,2019,tambacounda,4,4,4,10,1,4,1,4,0,2,2,0,1,2,2,1,1,1,3.091042453,1
223612,2019,tambacounda,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1.609437912,1
22362,2019,tambacounda,3,4,2,4,1,1,1,2,0,1,0,0,1,1,2,1,1,1,2.564949357,1
22363,2019,tambacounda,3,2,3,3,1,1,1,1,0,0,1,3,1,0,0,0,1,1,2.397895273,1
22364,2019,tambacounda,2,2,4,1,2,0,1,1,1,0,0,0,1,1,1,1,0,0,2.197224577,1
22365,2019,tambacounda,2,2,1,5,0,2,1,2,0,1,0,0,0,0,1,2,1,0,2.302585093,1
22366,2019,tambacounda,3,1,5,0,2,0,1,0,2,0,0,0,0,2,1,0,0,1,2.197224577,1
22367,2019,tambacounda,2,3,3,3,1,0,2,2,0,0,0,1,2,1,1,0,0,1,2.397895273,1
22368,2019,tambacounda,1,1,3,1,0,0,2,0,1,1,0,0,0,1,1,0,0,0,1.791759469,1
22369,2019,tambacounda,4,3,2,4,0,1,1,0,0,2,1,1,1,3,2,1,0,0,2.564949357,1
22381,2019,tambacounda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
223810,2019,tambacounda,2,2,0,5,0,0,0,2,0,2,0,1,1,0,1,1,0,1,2.197224577,1
223811,2019,tambacounda,2,2,4,1,2,0,1,0,1,1,0,0,1,0,1,1,0,1,2.197224577,1
223812,2019,tambacounda,1,2,3,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1.791759469,1
22382,2019,tambacounda,2,5,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1.945910149,1
22384,2019,tambacounda,2,2,2,1,2,0,0,1,0,0,0,0,0,0,2,1,0,1,1.945910149,1
22385,2019,tambacounda,2,1,0,6,0,3,0,1,0,1,0,1,0,1,0,1,1,0,2.197224577,1
22386,2019,tambacounda,1,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1.386294361,1
22387,2019,tambacounda,0,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1.386294361,1
22388,2019,tambacounda,2,2,2,1,0,0,1,1,1,0,0,0,0,0,2,1,0,1,1.945910149,1
22389,2019,tambacounda,2,3,3,1,1,0,0,0,1,0,1,2,2,0,1,1,0,0,2.197224577,1
224,2019,dakar,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1.098612289,0
22401,2019,tambacounda,5,4,4,7,0,1,2,2,1,3,2,3,1,1,1,1,1,1,2.995732274,1
224010,2019,tambacounda,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6931471806,1
224011,2019,tambacounda,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289,1
224012,2019,tambacounda,6,6,8,9,0,5,4,1,2,0,3,4,3,0,0,2,2,3,3.36729583,1
22402,2019,tambacounda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22403,2019,tambacounda,3,3,5,6,0,2,2,2,2,0,1,2,1,1,0,2,2,0,2.833213344,1
22404,2019,tambacounda,2,5,9,7,3,1,5,4,1,1,1,2,1,1,3,0,0,0,3.135494216,1
22405,2019,tambacounda,3,5,4,1,2,0,1,0,1,1,0,0,2,1,3,1,0,1,2.564949357,1
22406,2019,tambacounda,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1.386294361,1
22407,2019,tambacounda,4,3,6,5,2,0,3,2,0,2,1,1,1,2,1,0,1,2,2.890371758,1
22408,2019,tambacounda,4,2,1,4,1,2,0,2,0,0,0,1,1,1,0,2,1,0,2.397895273,1
22409,2019,tambacounda,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.098612289,1
2241,2019,dakar,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806,0
22410,2019,dakar,4,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1.791759469,0
22411,2019,dakar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22412,2019,dakar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2242,2019,dakar,3,3,2,1,0,0,1,0,1,1,0,1,2,1,0,1,1,0,2.197224577,0
2243,2019,dakar,3,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1.609437912,0
22431,2019,tambacounda,1,1,3,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1.791759469,1
224310,2019,tambacounda,1,1,2,3,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1.945910149,1
224311,2019,tambacounda,2,1,2,3,2,1,0,1,0,1,0,0,0,0,0,2,1,0,2.079441542,1
224312,2019,tambacounda,2,0,3,7,1,2,1,2,1,2,0,1,0,0,0,2,0,0,2.48490665,1
22432,2019,tambacounda,1,2,5,2,1,0,0,2,2,0,3,0,0,0,0,1,1,0,2.302585093,1
22433,2019,tambacounda,1,0,1,5,0,1,0,2,1,2,0,0,0,1,0,0,0,0,1.945910149,1
22434,2019,tambacounda,0,1,5,2,1,0,2,1,2,0,0,1,0,0,1,0,0,0,2.079441542,1
22435,2019,tambacounda,1,1,3,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1.791759469,1
22436,2019,tambacounda,3,3,4,6,0,0,1,2,3,4,0,0,1,1,2,1,0,1,2.772588722,1
22437,2019,tambacounda,2,1,4,1,0,0,1,1,2,0,1,0,1,1,0,1,0,0,2.079441542,1
22438,2019,tambacounda,3,1,2,2,0,0,0,1,2,0,0,1,0,2,0,1,1,0,2.079441542,1
22439,2019,tambacounda,3,4,3,2,1,2,0,0,1,0,1,0,3,2,0,0,1,1,2.48490665,1
2244,2019,dakar,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.098612289,0
2245,2019,dakar,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289,0
22451,2019,tambacounda,4,4,4,2,2,0,1,1,1,0,0,1,3,2,1,0,0,2,2.63905733,0
224510,2019,tambacounda,3,3,1,5,1,2,0,2,0,0,1,1,1,3,1,0,0,0,2.48490665,0
224511,2019,tambacounda,2,1,1,2,0,0,0,1,0,1,1,0,0,2,1,0,0,0,1.791759469,0
224512,2019,tambacounda,4,1,3,0,0,0,2,0,0,0,1,0,0,2,1,1,0,1,2.079441542,0
22452,2019,tambacounda,4,4,0,2,0,0,0,1,0,0,0,1,2,3,1,0,1,1,2.302585093,0
22453,2019,tambacounda,6,1,5,6,2,0,2,3,1,1,0,2,0,2,1,3,0,1,2.890371758,0
22454,2019,tambacounda,2,2,3,2,3,0,0,1,0,1,0,0,1,2,1,0,0,0,2.197224577,0
22455,2019,tambacounda,3,1,11,5,2,1,7,1,1,1,1,2,0,0,0,3,1,0,2.995732274,0
22456,2019,tambacounda,1,2,5,1,1,0,0,0,2,0,2,1,1,0,1,1,0,0,2.197224577,0
22457,2019,tambacounda,4,4,6,4,0,0,3,1,1,2,2,1,3,3,0,1,1,0,2.890371758,0
22458,2019,tambacounda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22459,2019,tambacounda,3,4,3,1,2,0,1,1,0,0,0,0,1,2,2,0,1,1,2.397895273,0
2246,2019,dakar,3,4,1,0,0,0,0,0,1,0,0,0,3,0,1,2,0,1,2.079441542,0
22461,2019,tambacounda,1,1,3,2,0,0,2,0,0,2,1,0,0,1,0,0,1,0,1.945910149,1
224610,2019,tambacounda,1,2,2,4,2,0,0,2,0,1,0,1,0,1,1,0,1,0,2.197224577,1
224611,2019,tambacounda,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1.609437912,1
224612,2019,tambacounda,2,2,1,3,1,1,0,0,0,1,0,2,1,0,0,1,1,0,2.079441542,1
22462,2019,tambacounda,2,1,0,3,0,2,0,0,0,1,0,1,1,0,0,0,0,1,1.791759469,1
22463,2019,tambacounda,2,3,1,6,0,0,1,4,0,2,0,0,2,0,0,2,1,0,2.48490665,1
22464,2019,tambacounda,4,1,4,4,1,1,2,1,1,2,0,0,0,2,1,1,0,1,2.564949357,1
22465,2019,tambacounda,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1.609437912,1
22466,2019,tambacounda,2,1,3,3,1,1,2,1,0,1,0,0,0,1,1,1,0,0,2.197224577,1
22467,2019,tambacounda,2,1,2,2,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1.945910149,1
22468,2019,tambacounda,2,1,1,3,1,0,0,2,0,1,0,0,0,1,1,0,0,1,1.945910149,1
22469,2019,tambacounda,3,2,2,3,0,0,1,2,1,1,0,0,0,2,1,0,1,1,2.302585093,1
2247,2019,dakar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,0
2248,2019,dakar,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1.609437912,0
22481,2019,tambacounda,2,4,1,2,1,0,0,1,0,0,1,1,2,1,0,1,1,0,2.197224577,1
224810,2019,tambacounda,3,3,2,3,1,3,1,0,0,0,0,0,2,2,1,0,0,1,2.397895273,1
224811,2019,tambacounda,2,1,5,2,1,0,1,1,2,0,1,1,0,0,0,2,1,0,2.302585093,1
224812,2019,tambacounda,5,4,6,2,2,0,3,2,1,0,0,0,2,2,1,2,1,1,2.833213344,1
22482,2019,tambacounda,0,1,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1.386294361,1
22483,2019,tambacounda,2,3,5,3,2,1,2,2,0,0,1,0,2,2,0,0,1,0,2.564949357,1
22484,2019,tambacounda,2,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1.609437912,1
22485,2019,tambacounda,3,1,4,3,2,1,1,2,1,0,0,1,0,0,1,1,0,1,2.397895273,1
22486,2019,tambacounda,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1.386294361,1
22487,2019,tambacounda,4,1,5,4,1,0,3,3,1,1,0,0,0,2,1,1,0,1,2.63905733,1
22488,2019,tambacounda,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.098612289,1
22489,2019,tambacounda,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1.386294361,1
2249,2019,dakar,7,2,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,4,2.302585093,0
225,2019,dakar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806,0
22501,2019,tambacounda,3,2,4,4,0,1,3,2,1,1,0,0,1,2,1,0,0,1,2.564949357,1
225010,2019,tambacounda,1,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1.386294361,1
225011,2019,tambacounda,1,1,3,1,0,0,1,0,2,0,0,1,0,0,1,1,0,0,1.791759469,1
225012,2019,tambacounda,1,1,4,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,1.791759469,1
22502,2019,tambacounda,2,2,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,1.791759469,1
22503,2019,tambacounda,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1
22504,2019,tambacounda,3,5,2,5,0,1,1,2,0,2,1,1,4,1,0,0,1,1,2.708050201,1
22505,2019,tambacounda,2,1,4,0,1,0,1,0,2,0,0,0,0,0,0,1,1,1,1.945910149,1
22506,2019,tambacounda,2,3,3,2,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2.302585093,1
22507,2019,tambacounda,4,1,4,2,2,0,1,2,1,0,0,0,0,1,0,2,1,1,2.397895273,1
22508,2019,tambacounda,3,1,2,2,1,0,0,1,1,1,0,0,0,2,1,0,0,1,2.079441542,1
22509,2019,tambacounda,1,1,3,2,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1.945910149,1
22521,2019,kaolack,3,2,2,2,0,0,0,0,2,0,0,2,1,2,0,0,1,1,2.197224577,0
225210,2019,kaolack,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1.386294361,0
225211,2019,kaolack,2,1,3,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,1.791759469,0
225212,2019,kaolack,7,5,4,6,0,1,1,0,1,3,3,2,3,5,0,2,1,0,3.091042453,0
22523,2019,kaolack,6,5,3,3,1,0,0,1,1,2,1,1,2,3,1,1,2,1,2.833213344,0
22524,2019,kaolack,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22525,2019,kaolack,1,2,0,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1.609437912,0
22526,2019,kaolack,2,1,1,3,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1.945910149,0
22527,2019,kaolack,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.098612289,0
22528,2019,kaolack,1,2,3,2,0,0,0,1,1,0,2,1,1,0,1,1,0,0,2.079441542,0
22529,2019,kaolack,1,2,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1.791759469,0
22541,2019,kaolack,1,1,1,3,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1.791759469,0
225410,2019,kaolack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225411,2019,kaolack,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806,0
225412,2019,kaolack,1,2,2,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1.609437912,0
22542,2019,kaolack,2,1,0,4,0,1,0,2,0,0,0,1,0,1,1,1,0,0,1.945910149,0
22543,2019,kaolack,1,1,1,3,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1.791759469,0
22544,2019,kaolack,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1.386294361,0
22545,2019,kaolack,1,2,5,4,0,2,2,0,2,1,1,1,0,0,1,1,1,0,2.48490665,0
22546,2019,kaolack,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931471806,0
22547,2019,kaolack,2,2,0,3,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1.945910149,0
22548,2019,kaolack,2,4,1,3,0,1,0,0,0,1,2,1,2,1,1,1,0,0,2.302585093,0
22549,2019,kaolack,4,3,3,2,3,0,0,2,0,0,0,0,1,3,1,0,1,1,2.48490665,0
22561,2019,kaolack,1,1,8,2,0,0,2,1,3,1,3,0,0,0,1,1,0,0,2.48490665,0
225610,2019,kaolack,2,5,4,4,2,0,1,1,1,1,1,2,1,0,2,2,1,0,2.708050201,0
225611,2019,kaolack,2,1,3,2,0,1,2,1,1,0,0,0,0,1,1,0,0,1,2.079441542,0
225612,2019,kaolack,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1.386294361,0
22562,2019,kaolack,5,1,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,1,1.945910149,0
22563,2019,kaolack,3,4,3,0,1,0,1,0,0,0,1,0,2,1,1,2,1,0,2.302585093,0
22564,2019,kaolack,3,3,5,3,0,2,1,1,2,0,2,0,2,2,1,1,0,0,2.63905733,0
22565,2019,kaolack,6,4,9,7,3,1,3,3,1,3,3,0,1,3,2,2,0,1,3.258096538,0
22566,2019,kaolack,5,6,3,4,1,1,1,0,1,1,1,2,4,3,0,2,1,0,2.890371758,0
22567,2019,kaolack,2,1,3,3,0,2,1,0,0,1,2,0,1,1,0,1,0,0,2.197224577,0
22568,2019,kaolack,3,4,5,3,1,0,2,2,0,0,2,1,2,2,2,0,0,1,2.708050201,0
22569,2019,kaolack,2,3,4,2,1,0,1,2,1,0,1,0,2,0,0,2,1,0,2.397895273,0
22581,2019,kaolack,6,4,2,4,1,2,0,1,0,1,1,0,1,3,2,1,1,2,2.772588722,0
225810,2019,kaolack,1,2,2,4,0,1,0,2,1,1,1,0,1,1,1,0,0,0,2.197224577,0
225811,2019,kaolack,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1.609437912,0
225812,2019,kaolack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22582,2019,kaolack,2,2,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1.791759469,0
22583,2019,kaolack,4,4,1,3,0,0,0,0,0,2,1,1,3,0,1,3,0,1,2.48490665,0
