i,t,m,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
100069,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100070,2010,Nigeria,1,2,0,0,0,1,0,0,1,2,2,0,1,0
100071,2010,Nigeria,0,0,0,0,0,1,0,0,1,0,0,1,0,0
100072,2010,Nigeria,0,0,0,0,0,2,0,1,0,0,0,1,0,0
100073,2010,Nigeria,1,1,0,0,0,1,0,0,1,0,0,0,1,0
100074,2010,Nigeria,0,0,3,1,0,0,1,0,0,0,0,0,1,0
100075,2010,Nigeria,0,0,0,0,1,1,0,0,1,1,1,0,1,0
100076,2010,Nigeria,0,1,1,0,1,0,1,0,0,0,0,0,1,0
100077,2010,Nigeria,0,1,1,0,0,0,1,0,0,0,0,0,1,0
100078,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100079,2010,Nigeria,0,0,1,0,0,1,0,0,0,1,0,0,1,0
100080,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,1,0,1,0
100081,2010,Nigeria,2,0,0,0,1,0,0,0,0,0,0,1,0,1
100082,2010,Nigeria,0,0,1,1,1,0,1,0,0,0,0,0,0,1
100084,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100085,2010,Nigeria,0,0,3,0,0,1,0,0,1,1,0,0,1,0
100086,2010,Nigeria,0,1,0,0,1,1,0,0,0,1,0,0,0,1
100087,2010,Nigeria,0,0,0,0,2,0,1,0,0,0,0,0,0,0
100088,2010,Nigeria,0,0,2,0,0,1,0,0,1,2,0,1,0,0
100089,2010,Nigeria,1,1,0,0,0,0,0,0,0,0,0,0,1,0
100090,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
100091,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100092,2010,Nigeria,1,1,1,1,0,1,0,0,0,2,1,1,1,0
100093,2010,Nigeria,0,2,1,0,2,0,1,0,0,0,0,2,2,0
100094,2010,Nigeria,0,0,0,2,2,0,1,0,0,3,0,2,1,2
100095,2010,Nigeria,0,1,1,0,0,1,1,0,0,1,0,0,5,1
100096,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,2,1,1,0
100097,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,1,0,1
100098,2010,Nigeria,0,0,0,0,0,1,0,1,1,0,0,1,0,0
100100,2010,Nigeria,1,0,0,0,0,0,0,0,1,0,0,1,0,1
100101,2010,Nigeria,0,0,0,0,0,0,1,0,0,1,1,1,0,1
100102,2010,Nigeria,1,0,0,0,0,1,0,1,1,0,0,1,0,0
100103,2010,Nigeria,0,0,2,5,1,0,1,0,0,1,0,0,1,1
100104,2010,Nigeria,1,1,0,0,0,1,0,0,1,1,1,1,0,0
100105,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100106,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,2
100107,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100108,2010,Nigeria,0,0,0,0,0,0,0,0,1,1,0,0,0,1
100109,2010,Nigeria,0,1,0,0,1,0,0,1,1,1,0,1,1,0
100110,2010,Nigeria,0,0,0,0,0,4,0,0,0,0,0,0,0,1
100111,2010,Nigeria,0,0,0,1,0,1,0,0,1,2,0,0,1,0
100112,2010,Nigeria,0,0,0,0,2,0,1,0,1,1,2,0,1,0
100113,2010,Nigeria,0,0,0,1,1,0,1,0,0,0,0,1,0,1
100114,2010,Nigeria,0,0,0,0,1,1,1,0,0,0,0,2,1,0
100115,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,2,0,0
100116,2010,Nigeria,0,0,0,0,0,1,0,0,1,0,0,1,0,0
100117,2010,Nigeria,0,0,1,1,1,0,1,0,0,1,0,1,1,0
100118,2010,Nigeria,1,1,0,0,0,0,1,0,1,1,0,0,1,0
100119,2010,Nigeria,0,0,1,0,0,0,1,0,0,0,0,1,1,0
100120,2010,Nigeria,0,1,1,1,0,0,0,0,0,1,1,2,1,1
100121,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100122,2010,Nigeria,1,0,1,1,0,0,0,0,0,1,0,0,2,0
100123,2010,Nigeria,1,1,0,0,0,0,0,0,2,1,0,1,0,0
100124,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100125,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100126,2010,Nigeria,0,0,0,0,0,1,0,0,0,1,0,1,0,0
100127,2010,Nigeria,0,0,0,2,4,0,1,0,0,1,0,1,0,1
100128,2010,Nigeria,1,2,0,0,0,1,0,2,0,0,0,1,0,0
100129,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100130,2010,Nigeria,0,0,1,3,2,0,1,0,0,0,0,0,0,0
100131,2010,Nigeria,0,1,0,2,0,1,0,0,1,1,1,0,1,0
100132,2010,Nigeria,0,0,0,0,4,0,0,0,0,0,0,0,1,0
100133,2010,Nigeria,0,0,0,0,4,1,0,0,0,0,1,1,1,0
100134,2010,Nigeria,1,2,0,2,0,0,1,0,0,0,0,1,1,0
100135,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100136,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100138,2010,Nigeria,1,0,1,1,0,1,0,0,0,1,1,1,1,0
100139,2010,Nigeria,0,0,0,1,2,0,1,0,0,0,0,1,0,1
100140,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110001,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110002,2010,Nigeria,0,1,2,1,0,1,0,0,0,0,0,3,1,0
110003,2010,Nigeria,0,0,0,1,2,0,0,0,0,0,0,0,1,0
110004,2010,Nigeria,0,0,0,1,1,0,1,0,0,0,1,2,1,0
110005,2010,Nigeria,0,0,1,1,2,0,1,0,0,0,0,2,1,0
110006,2010,Nigeria,0,0,0,0,3,0,0,0,0,0,0,0,0,0
110007,2010,Nigeria,0,0,1,1,1,1,0,0,0,0,0,1,1,0
110008,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,1,0,1,0
110009,2010,Nigeria,1,1,0,0,0,0,1,0,1,1,1,1,0,0
110010,2010,Nigeria,2,0,0,0,0,1,0,1,0,0,1,0,1,0
110011,2010,Nigeria,1,1,1,0,0,1,0,0,1,0,1,0,1,0
110012,2010,Nigeria,0,0,0,0,0,1,0,1,0,0,0,1,0,0
110013,2010,Nigeria,0,2,0,0,1,0,0,0,1,0,0,1,0,0
110014,2010,Nigeria,1,0,0,0,0,1,0,0,1,0,1,0,1,0
110015,2010,Nigeria,0,1,0,0,1,0,0,1,1,0,0,1,0,0
110016,2010,Nigeria,1,0,0,0,0,1,0,0,0,0,0,1,0,0
110017,2010,Nigeria,0,1,1,1,1,0,1,0,1,0,0,0,1,0
110018,2010,Nigeria,2,0,0,0,0,1,0,0,0,0,1,3,1,0
110019,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110020,2010,Nigeria,1,1,0,0,0,1,0,1,2,0,0,1,0,0
110021,2010,Nigeria,0,1,0,0,1,0,1,0,0,0,1,1,1,1
110022,2010,Nigeria,0,0,1,1,1,0,1,0,0,0,0,0,1,0
110023,2010,Nigeria,0,1,0,0,1,0,1,0,0,0,1,0,0,1
110024,2010,Nigeria,0,0,0,0,0,1,0,0,0,1,0,0,2,0
110025,2010,Nigeria,0,0,0,0,1,0,0,1,1,0,0,1,0,0
110026,2010,Nigeria,0,1,1,0,2,0,0,0,0,0,1,0,0,1
110027,2010,Nigeria,0,1,0,1,0,0,0,0,0,2,1,0,1,0
110028,2010,Nigeria,0,1,1,1,1,0,1,0,0,1,0,0,1,0
110029,2010,Nigeria,1,1,0,0,0,1,0,1,0,1,0,0,1,0
110030,2010,Nigeria,0,1,2,0,0,0,1,0,1,0,3,1,1,0
110031,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,2,0,1,0
110032,2010,Nigeria,0,1,0,1,1,1,0,0,1,0,0,0,1,0
110033,2010,Nigeria,0,0,0,2,0,1,0,0,0,0,1,0,1,0
110034,2010,Nigeria,1,3,1,3,0,1,0,1,0,0,0,0,1,0
110035,2010,Nigeria,0,2,2,0,0,1,0,1,1,0,1,0,1,0
110036,2010,Nigeria,0,0,0,1,1,0,0,0,1,0,2,0,0,1
110037,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
110038,2010,Nigeria,1,1,0,0,0,1,0,0,1,0,0,1,0,0
110039,2010,Nigeria,1,1,1,1,1,0,1,0,2,0,1,0,1,1
110040,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110041,2010,Nigeria,1,1,1,0,0,1,0,0,0,1,0,1,0,0
110042,2010,Nigeria,1,0,0,2,0,0,1,0,0,0,1,2,0,0
110043,2010,Nigeria,0,0,1,1,0,0,1,0,0,0,1,3,1,0
110044,2010,Nigeria,0,0,2,0,0,0,1,1,0,0,0,0,1,0
110045,2010,Nigeria,0,1,0,0,0,1,0,1,1,0,0,0,1,0
110046,2010,Nigeria,2,1,2,1,0,1,0,0,1,0,1,0,1,0
110047,2010,Nigeria,0,0,0,0,0,0,0,0,0,1,1,0,1,0
110048,2010,Nigeria,0,0,0,0,0,1,0,2,1,0,0,1,0,0
110049,2010,Nigeria,1,1,1,0,2,0,1,0,0,0,2,0,1,0
110050,2010,Nigeria,0,1,0,1,0,1,0,0,0,0,1,1,0,1
110051,2010,Nigeria,0,0,1,0,1,0,1,0,0,1,2,0,0,0
110052,2010,Nigeria,0,0,0,0,1,0,0,0,1,0,0,1,0,0
110053,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110054,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110055,2010,Nigeria,0,2,1,0,0,1,0,0,1,0,0,0,1,0
110056,2010,Nigeria,0,2,0,0,0,1,0,0,0,1,0,0,1,0
110057,2010,Nigeria,0,0,0,1,1,0,0,0,0,0,1,0,0,1
110058,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,1,0,1,0
110059,2010,Nigeria,1,0,0,0,0,1,0,0,0,0,1,1,0,0
110060,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,1,1,1,0
110061,2010,Nigeria,0,1,1,0,0,1,0,2,1,2,1,0,1,0
110062,2010,Nigeria,0,0,0,2,4,0,0,0,0,1,1,0,1,0
110063,2010,Nigeria,0,0,0,1,1,0,1,0,0,0,0,0,1,0
110064,2010,Nigeria,1,2,1,0,0,1,0,0,1,0,0,1,0,0
110065,2010,Nigeria,0,0,0,0,3,0,1,1,0,0,2,0,1,0
110066,2010,Nigeria,1,3,0,0,0,1,0,0,1,2,0,0,2,0
110067,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,2,1,1,0
110068,2010,Nigeria,0,1,0,2,4,0,1,1,1,3,1,3,1,1
110069,2010,Nigeria,0,0,0,0,1,0,1,1,0,1,1,0,1,0
110070,2010,Nigeria,0,0,1,0,0,1,0,1,2,0,0,0,1,0
110071,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,1,2,1,0
110072,2010,Nigeria,0,0,1,3,1,0,1,0,0,0,0,2,1,1
110073,2010,Nigeria,0,0,0,1,0,0,1,0,0,0,0,0,1,1
110074,2010,Nigeria,1,1,2,0,0,1,0,1,1,0,0,1,0,0
110075,2010,Nigeria,0,1,1,0,0,1,0,0,0,0,1,1,0,0
110076,2010,Nigeria,1,0,0,1,0,1,0,0,1,0,0,0,1,0
110077,2010,Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110078,2010,Nigeria,0,1,1,2,0,0,1,0,2,0,0,1,1,0
110079,2010,Nigeria,0,0,0,0,1,0,0,0,0,1,1,1,0,1
110080,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110081,2010,Nigeria,2,0,1,0,0,1,0,0,1,0,1,0,1,0
110082,2010,Nigeria,0,0,1,0,0,1,0,0,0,1,0,2,0,0
110083,2010,Nigeria,0,0,1,2,0,1,0,0,2,0,0,2,1,0
110084,2010,Nigeria,0,0,0,0,0,0,0,0,0,1,1,0,0,1
110085,2010,Nigeria,2,2,2,0,2,0,1,1,3,1,4,2,3,0
110086,2010,Nigeria,0,1,0,0,1,0,0,0,0,1,1,1,0,1
110087,2010,Nigeria,0,0,1,1,1,0,1,0,1,0,0,0,1,0
110088,2010,Nigeria,0,1,0,0,0,0,1,0,1,0,1,0,1,0
110089,2010,Nigeria,0,1,1,0,0,1,0,1,1,1,0,0,1,0
110090,2010,Nigeria,2,3,1,2,0,0,1,0,0,1,3,0,2,0
110091,2010,Nigeria,0,1,1,0,0,1,0,0,0,0,1,1,1,0
110092,2010,Nigeria,1,1,0,0,0,1,0,2,4,1,0,1,1,0
110093,2010,Nigeria,1,1,1,1,1,0,1,0,0,1,1,0,1,0
110094,2010,Nigeria,1,2,1,0,0,1,0,2,1,1,0,2,0,0
110095,2010,Nigeria,2,1,0,0,0,0,1,0,0,1,3,0,1,0
110096,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,2,0,1
110097,2010,Nigeria,0,0,1,0,0,1,0,2,1,0,0,1,0,0
110098,2010,Nigeria,2,0,0,1,1,1,0,2,1,1,0,1,2,0
110099,2010,Nigeria,1,1,2,1,1,1,0,0,0,0,1,0,1,0
110100,2010,Nigeria,2,1,0,0,0,1,0,0,2,0,2,1,1,0
110101,2010,Nigeria,0,1,1,1,1,0,0,0,0,0,0,0,0,1
110102,2010,Nigeria,1,1,0,1,0,0,1,0,0,1,0,0,1,0
110103,2010,Nigeria,0,0,0,2,0,0,1,0,0,0,1,1,1,0
110104,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110105,2010,Nigeria,0,0,0,0,0,0,0,0,1,0,1,1,1,0
110106,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,1,0,1
110107,2010,Nigeria,0,0,1,2,1,0,1,0,0,0,2,1,1,0
110108,2010,Nigeria,0,0,0,0,2,0,0,0,0,0,0,1,0,1
110109,2010,Nigeria,1,2,0,1,0,1,0,0,3,0,1,2,0,0
110110,2010,Nigeria,0,0,0,1,2,0,1,0,1,1,0,0,1,0
110111,2010,Nigeria,0,0,0,1,0,1,0,0,1,0,1,0,1,0
110112,2010,Nigeria,0,1,1,1,2,0,0,0,1,0,1,0,1,0
110113,2010,Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110114,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,1
110115,2010,Nigeria,0,0,1,0,1,0,1,0,0,0,1,0,0,1
110116,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
110117,2010,Nigeria,2,0,0,0,0,1,0,2,1,0,0,0,1,0
110118,2010,Nigeria,0,0,0,2,1,0,1,0,0,1,1,0,1,0
110119,2010,Nigeria,0,1,0,2,0,0,1,0,0,2,1,1,1,0
110120,2010,Nigeria,1,0,0,0,0,1,0,1,0,0,0,1,0,0
110121,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,2,0,1,0
110122,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,2,0,0,1
110123,2010,Nigeria,1,1,0,2,2,0,1,0,1,0,1,0,3,0
110124,2010,Nigeria,0,2,0,1,0,1,0,0,1,2,0,0,1,0
110125,2010,Nigeria,1,0,1,0,0,1,0,0,1,1,0,1,0,0
110126,2010,Nigeria,0,3,3,0,0,0,1,0,0,1,0,2,2,0
110127,2010,Nigeria,0,0,0,0,0,0,0,1,0,0,0,0,0,1
110128,2010,Nigeria,0,0,1,2,0,0,1,0,1,0,1,0,1,0
110129,2010,Nigeria,1,1,1,1,0,0,1,0,0,0,1,1,1,0
110130,2010,Nigeria,1,0,0,1,1,1,0,0,1,0,2,0,1,0
110131,2010,Nigeria,0,0,0,0,2,0,0,0,0,0,0,1,0,1
110132,2010,Nigeria,0,0,2,1,0,0,0,1,0,0,1,1,0,1
110133,2010,Nigeria,1,1,0,1,0,0,0,0,0,1,1,0,0,1
110134,2010,Nigeria,0,0,0,1,2,0,1,0,0,0,1,0,1,0
110135,2010,Nigeria,0,1,0,0,1,0,0,0,1,0,2,0,0,1
110136,2010,Nigeria,0,0,0,0,1,0,0,0,1,1,3,1,0,1
110137,2010,Nigeria,0,2,1,0,0,1,0,0,0,1,1,2,1,0
110138,2010,Nigeria,1,0,1,2,0,1,0,0,2,0,0,3,1,0
110139,2010,Nigeria,0,1,0,0,0,1,0,0,2,0,0,1,0,0
110140,2010,Nigeria,0,1,1,0,0,1,0,0,0,2,0,2,0,0
120001,2010,Nigeria,2,1,0,0,0,1,0,0,0,0,0,0,1,0
120002,2010,Nigeria,0,0,2,3,0,1,0,1,1,0,0,1,1,0
120003,2010,Nigeria,0,1,0,0,0,1,0,2,0,0,0,1,0,0
120004,2010,Nigeria,0,2,0,0,0,1,0,2,1,0,0,1,0,0
120005,2010,Nigeria,0,1,2,1,0,1,0,0,1,0,1,0,1,0
120006,2010,Nigeria,0,0,1,0,0,1,0,0,2,0,0,1,0,0
120007,2010,Nigeria,0,0,1,0,0,0,1,0,0,0,0,1,0,1
120008,2010,Nigeria,0,1,0,0,0,1,0,2,0,0,0,2,0,0
120009,2010,Nigeria,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120010,2010,Nigeria,1,1,1,1,0,0,0,0,0,1,0,2,0,1
120011,2010,Nigeria,0,1,0,0,1,0,0,0,2,0,0,1,0,0
120012,2010,Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120013,2010,Nigeria,1,0,0,0,0,1,0,1,0,0,0,1,1,0
120014,2010,Nigeria,2,1,2,0,0,1,0,0,0,1,1,0,1,0
120015,2010,Nigeria,0,0,0,1,1,0,0,0,1,1,0,0,0,1
120016,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120017,2010,Nigeria,0,0,0,0,2,1,0,0,0,0,0,0,0,0
120018,2010,Nigeria,0,0,1,0,3,0,0,0,0,0,1,1,0,1
120019,2010,Nigeria,0,2,1,1,0,1,0,1,0,1,1,0,1,0
120020,2010,Nigeria,2,0,0,0,0,1,0,1,0,0,0,1,0,0
120021,2010,Nigeria,1,0,0,0,0,0,0,1,1,0,0,0,1,0
120022,2010,Nigeria,0,0,1,0,0,1,0,0,2,1,1,0,1,0
120023,2010,Nigeria,0,0,2,1,0,1,0,1,0,0,1,0,1,0
120024,2010,Nigeria,0,1,1,0,0,0,1,0,2,3,1,0,1,0
120025,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,1,0,1
120026,2010,Nigeria,1,1,0,0,1,0,0,1,0,0,0,1,0,0
120027,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,1,2,0,0
120028,2010,Nigeria,0,0,0,0,4,0,0,0,0,0,2,3,1,0
120029,2010,Nigeria,2,0,0,0,0,1,0,1,0,0,0,1,0,0
120030,2010,Nigeria,0,1,1,1,0,1,0,0,2,0,0,0,1,0
120031,2010,Nigeria,1,0,0,0,0,1,0,0,0,0,0,0,1,0
120032,2010,Nigeria,1,1,0,0,0,1,0,2,0,0,0,1,0,0
120033,2010,Nigeria,0,2,1,0,0,1,0,1,0,0,0,0,1,0
120034,2010,Nigeria,0,0,0,0,2,0,1,0,0,0,1,3,1,0
120035,2010,Nigeria,0,0,1,0,0,1,0,0,0,0,0,1,0,0
120036,2010,Nigeria,1,0,0,0,1,0,0,1,1,0,0,1,0,0
120037,2010,Nigeria,1,0,2,1,0,0,0,0,1,0,0,0,1,0
120038,2010,Nigeria,2,0,0,0,1,0,0,0,0,0,0,2,0,0
120039,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120040,2010,Nigeria,0,1,0,0,0,1,1,1,0,0,0,3,0,1
120041,2010,Nigeria,0,0,1,0,1,0,1,0,0,0,1,0,2,0
120042,2010,Nigeria,1,1,1,0,0,1,0,1,1,0,0,0,2,0
120043,2010,Nigeria,1,0,1,0,1,0,0,0,0,0,0,1,0,0
120044,2010,Nigeria,0,0,0,0,0,1,0,2,0,0,0,1,0,0
120045,2010,Nigeria,0,0,1,0,0,1,0,1,2,0,0,0,1,0
120046,2010,Nigeria,1,0,1,1,0,1,0,0,0,1,1,0,1,0
120047,2010,Nigeria,0,0,1,1,0,0,0,0,1,0,0,0,1,1
120048,2010,Nigeria,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120049,2010,Nigeria,1,1,1,0,0,1,0,0,1,0,0,0,1,0
120050,2010,Nigeria,1,0,0,0,0,1,0,1,0,0,0,1,0,0
120051,2010,Nigeria,0,2,1,1,0,1,0,0,1,1,0,1,1,0
120052,2010,Nigeria,0,0,0,2,0,1,0,1,0,1,1,0,1,0
120053,2010,Nigeria,2,0,2,0,1,1,0,0,1,0,1,0,1,0
120054,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,1,0,0
120055,2010,Nigeria,0,0,0,1,1,0,1,0,0,0,0,0,0,1
120056,2010,Nigeria,0,2,5,1,0,0,1,0,0,0,0,0,2,0
120057,2010,Nigeria,0,0,0,1,1,0,1,0,1,1,0,0,1,0
120058,2010,Nigeria,0,0,2,0,0,0,1,0,0,0,1,1,1,0
120059,2010,Nigeria,0,1,3,1,1,1,0,0,0,1,1,0,3,0
120060,2010,Nigeria,1,0,1,3,1,1,0,0,0,0,1,0,3,0
120061,2010,Nigeria,0,0,0,0,0,0,1,0,0,1,1,0,0,2
120062,2010,Nigeria,0,0,0,1,1,0,0,0,0,0,0,0,0,1
120063,2010,Nigeria,0,1,0,0,0,0,1,0,1,0,0,0,1,0
120064,2010,Nigeria,2,2,0,0,0,1,0,0,2,2,1,1,1,0
120065,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,1,0,0,1
120066,2010,Nigeria,0,0,2,0,2,0,1,1,0,0,0,0,1,0
120067,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120068,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,2,0
120069,2010,Nigeria,0,1,0,1,2,0,1,1,0,2,0,0,2,0
120070,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,0,1
120071,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120072,2010,Nigeria,0,0,0,0,0,1,0,1,1,2,0,1,1,0
120073,2010,Nigeria,0,0,1,1,1,0,1,0,2,1,1,0,1,0
120074,2010,Nigeria,0,0,0,0,1,0,0,2,1,1,0,1,0,0
120075,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,1,0,1,1
120076,2010,Nigeria,0,1,1,0,0,1,0,1,0,0,1,0,1,1
120077,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120078,2010,Nigeria,0,0,0,1,0,0,1,1,0,0,0,0,0,1
120079,2010,Nigeria,0,0,0,1,0,0,1,0,0,0,0,0,1,0
120080,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,1,0,1,0
120081,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
120082,2010,Nigeria,1,0,0,0,0,0,1,1,0,0,0,1,1,0
120083,2010,Nigeria,1,2,1,2,1,1,0,0,1,1,1,0,1,0
120084,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120085,2010,Nigeria,0,0,2,0,1,0,0,0,0,0,1,0,1,0
120087,2010,Nigeria,0,0,1,1,2,0,1,0,0,0,0,2,2,0
120088,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,1
120089,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120090,2010,Nigeria,0,0,0,1,1,0,1,0,0,1,0,1,0,1
120091,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,1,0
120092,2010,Nigeria,0,0,0,0,0,0,0,1,0,1,0,1,0,1
120093,2010,Nigeria,0,0,1,2,0,0,0,0,1,0,0,0,1,0
120094,2010,Nigeria,0,0,1,0,1,0,0,0,0,0,1,0,1,0
120095,2010,Nigeria,0,1,0,0,0,1,0,2,0,0,0,1,0,0
120096,2010,Nigeria,0,0,0,1,0,0,0,0,0,0,1,0,0,1
120097,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120098,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120099,2010,Nigeria,0,0,1,0,0,0,0,0,0,0,1,0,1,0
120100,2010,Nigeria,0,0,0,0,2,1,0,0,0,0,2,1,0,1
130001,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,0
130002,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130003,2010,Nigeria,0,0,0,0,2,1,0,0,0,0,1,1,1,0
130004,2010,Nigeria,1,1,0,0,0,1,0,0,0,2,1,0,1,0
130006,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130007,2010,Nigeria,1,0,0,0,1,0,1,0,1,0,0,1,0,1
130008,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130009,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130010,2010,Nigeria,2,1,2,0,0,0,1,1,1,0,0,0,2,0
130011,2010,Nigeria,1,1,0,0,0,1,0,0,0,0,0,1,0,0
130012,2010,Nigeria,1,0,0,0,0,1,0,1,1,0,0,1,0,0
130013,2010,Nigeria,0,1,1,0,0,1,0,0,0,1,0,0,1,0
130014,2010,Nigeria,1,1,1,1,0,1,0,0,0,0,1,0,1,0
130015,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,0,2
130016,2010,Nigeria,0,0,1,1,0,1,0,1,1,1,1,0,1,0
130017,2010,Nigeria,0,1,1,1,0,1,0,0,0,0,1,0,1,0
130018,2010,Nigeria,1,1,2,0,0,1,0,0,0,0,0,0,1,0
130019,2010,Nigeria,1,0,0,0,0,1,0,1,0,0,0,1,0,0
130020,2010,Nigeria,0,0,2,0,0,1,0,0,1,0,0,0,1,0
130021,2010,Nigeria,0,1,1,1,0,0,2,0,0,2,0,0,1,0
130022,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130023,2010,Nigeria,1,0,1,0,0,1,0,0,0,1,0,0,1,0
130024,2010,Nigeria,0,1,0,0,0,0,0,0,1,0,0,0,1,0
130025,2010,Nigeria,1,1,0,0,0,1,0,0,1,0,0,0,1,0
130026,2010,Nigeria,1,0,1,0,0,0,0,0,0,0,0,1,0,0
130027,2010,Nigeria,1,0,0,0,0,1,0,0,1,0,0,0,1,0
130028,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130029,2010,Nigeria,0,0,0,0,1,1,0,0,0,0,0,0,1,0
130030,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130031,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130032,2010,Nigeria,1,0,0,0,0,1,0,0,0,0,0,1,0,0
130033,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,0,1
130034,2010,Nigeria,0,0,0,1,1,0,1,0,0,0,0,0,0,1
130035,2010,Nigeria,0,0,0,0,1,0,0,0,0,1,0,2,0,1
130036,2010,Nigeria,1,0,0,0,0,0,0,0,0,0,0,1,0,1
130037,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130038,2010,Nigeria,0,0,0,0,1,0,0,1,0,0,0,1,0,0
130039,2010,Nigeria,0,0,0,0,1,0,0,0,1,0,0,1,0,0
130040,2010,Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,1
